Gene Name	log2FoldChange	-log10FDR	product
IZUMO4	1.9467298957369819	1.6530717762687268	3.2180842466613657
VEGFC	1.945758008659558	1.6531392684013455	3.216608970921521
IMPDH1	1.619500805373018	1.983217103843126	3.211821696903487
FLJ20021	1.871916086797471	1.714918288318077	3.2101831314457914
PDCD4	-1.5989625741168376	2.006750225798776	-3.208718506652756
METTL14	-1.018170153253232	3.150476687236598	-3.2077213314644215
POLR2E	1.2614980702751704	2.5413369329058932	3.2058916367798043
C3orf52	-1.821712309227449	1.7590559612208307	-3.2044938971759094
CSF1	2.011859598334078	1.591719049426523	3.202315247439945
SLC22A3	2.3692106656957788	1.351268963021645	3.2014408394145564
ZBTB46	-1.72905439509019	1.8506695549604746	-3.1999083278640144
H2AFY2	-1.2693672895462536	2.5202966939210465	-3.1991821832149427
ARHGAP44	-1.75419287979696	1.8226386133424382	-3.1972596779683093
HIVEP1	-1.203479523479389	2.654041518490268	-3.1940846219671815
SBNO2	1.0144082986876664	3.148490728421486	3.193855123251931
POPDC2	1.5703598913830508	2.033617392767181	3.1935111880205533
C12orf10	1.2583173874909614	2.5369142182188864	3.192243271357864
CCDC146	1.5439287885120996	2.06331112374485	3.185605443606925
PMFBP1	-2.021986148252978	1.573906403025724	-3.182416945564683
COG7	-2.0046832989465693	1.5870231984185963	-3.1814789009105273
STXBP1	1.1013325810957744	2.8884463991194114	3.1811401280989764
RIPK1	1.298781738442932	2.4485968212235387	3.180192836214545
NUMA1	-1.6035289758957398	1.982842856932541	-3.17954597573922
BTAF1	-1.1949559849207003	2.6606830908434267	-3.17939918338066
RPUSD4	1.7314787563778364	1.8359156056150137	3.178848869624946
SH3BGRL2	-1.0620500478310437	2.990279566314296	-3.1758265564322907
SELPLG	2.4297407832782043	1.3066953149871317	3.1749308981427933
PHLDA1	-1.4547892235477167	2.1818316864262823	-3.1741052250078967
UFC1	1.4118201806488833	2.248137675755561	3.173966139508777
KCTD11	-1.1424903167254734	2.7760779415229404	-3.1716421666651446
ABHD10	1.5050885461422816	2.106875151816962	3.1710336591514903
SHROOM1	1.41544737981204	2.23905835949204	3.169269288189253
SRD5A1	-1.9421916311459024	1.6316284374105439	-3.168935096278424
METTL15	-1.1787248743091296	2.6883189926237705	-3.1687884666832997
ITGA5	1.2703735494648658	2.488945736835085	3.161890830128633
ASTN1	-2.1152775432803366	1.4942990431880787	-3.1608572090010365
MCUR1	-1.1235769972534255	2.813159900540696	-3.1608017538432605
HAAO	2.2476273896316785	1.4059240308725052	3.159993359530416
HOXB5	-2.413042980616658	1.308951210596085	-3.1585555306985595
S100A2	2.2598086813130585	1.397547576982393	3.1581901470128417
ATP6V0D1	1.7825649020372052	1.7694594557643253	3.154176321423341
STK32A	-2.123312407038435	1.4849267343547392	-3.152963358598484
NDUFS4	1.7790145895742286	1.7721097344686936	3.1526090719463182
UCK1	1.326006684349594	2.375733499811344	3.150238500983097
PTENP1-AS	-2.2364766337343327	1.408323232241335	-3.149682001652956
TIMM50	1.6193637709909579	1.9438795462734133	3.147848112405507
UQCRFS1	1.775862367494246	1.7714579310752803	3.145865475395806
NAA25	-1.0759052763695087	2.923916411135811	-3.1458570944044166
STX10	2.0545871792671586	1.5309437747507058	3.145457451781669
PRRX1	2.361802263871633	1.331637913680177	3.14506543918714
FAM204A	-1.414488339995469	2.220484220576245	-3.140849039149026
GNB2	1.2380708211567348	2.535032040542117	3.1385492000926116
PTPN12	1.14256430869607	2.7464769519123684	3.1380265399114444
LINC00910	-1.7672728615397653	1.7725766979868658	-3.1326266933499567
RBM14	1.551111280763253	2.017402937557391	3.1292164542901935
CCDC61	2.0955302231730566	1.491786405283458	3.1260834987901767
C19orf24	1.8620626827775684	1.678195316654676	3.124904873554757
ETNK1	-1.3883360571880812	2.2476490997753915	-3.120492289124507
GPX4	1.447468138153686	2.1547381787124005	3.118914859749503
PPP2CB	1.0632819519119923	2.932093285877171	3.1176418721955255
CYP2S1	-2.2370840406552452	1.3935810143460226	-3.1175578465536353
MTHFD1	-1.5948588731905156	1.9537918346763892	-3.116022243900816
TP53BP2	-1.2153170389383259	2.5621356776944397	-3.113807145173847
VDAC1	1.3771878586609916	2.2608553469386843	3.1136225339927397
RAB27A	-1.2051909833432652	2.5801312091751742	-3.109550869140476
MORN2	2.0321447849848826	1.5290044933889009	3.107158507458707
RAB1A	1.0095921960861116	3.077000553999103	3.1065157466701363
POLR1D	-1.4750102798244966	2.105632204834955	-3.105829147661079
SRSF11	-1.1279824676025272	2.752878775432221	-3.10519899412266
CCDC93	1.0601667584003294	2.927431218406378	3.1035652652578167
DPP3	-1.1601655194707075	2.67412050632692	-3.1024224063500427
APOO	1.2603879380144516	2.4608186464822737	3.101586139667307
DIAPH1	1.1713383727614746	2.6475349060289206	3.1011592286571195
PRSS36	2.2118621018935953	1.4020305475113928	3.1010982337375776
LLGL1	-1.194426761214008	2.595936959376255	-3.10065657470352
TMCO4	2.2179782428723067	1.3968412199438247	3.0981634345826135
PPOX	1.3894779742649968	2.2286962517770768	3.096724353171204
DLGAP4-AS1	-2.238087563994887	1.383564914398641	-3.096539428895249
NOTCH1	1.9079646822075302	1.6206795429919185	3.092199329204821
RWDD3	1.4357184548142554	2.1521784627217437	3.0899223369833817
ZFAND2A	1.7430708059511535	1.7726486217782271	3.0898520618311758
METTL3	-1.788691606524885	1.7256459987517432	-3.0866485138004953
DNAJB4	1.1156613991038982	2.764302461280589	3.084025551498651
PLXDC1	2.021061478824259	1.5235122073697407	3.079111834833499
TMEM234	1.1738220384593645	2.6221190154888028	3.0779010878441286
AMH	-2.114323200994258	1.4551671428872692	-3.07669365153108
SLC25A22	-1.8150822823193158	1.695056203254967	-3.0766664820635397
NEDD4	-1.3456527402575997	2.2843869167335606	-3.073991514311125
XBP1	1.2702101876308298	2.4192821359996355	3.072996815900012
A4GALT	1.5224842547189432	2.0172064715400224	3.07116509143684
C17orf80	-1.361031484329073	2.2555393502772434	-3.069860069870469
IL20RA	2.067254382720275	1.4849438783220807	3.0697567405549644
TMEM167A	-1.2374318744721695	2.479743493936327	-3.068513639911796
ZNF829	-1.6407380439515797	1.8682658964970127	-3.0653349325999533
CLTCL1	1.4936288068571366	2.051191645550338	3.063718930178678
PPIL1	1.2303987559274518	2.4869875734556115	3.0599864163868165
TRIM41	1.1179181308961574	2.7352686551570002	3.05780642247196
CSTB	2.232509090530414	1.3689117271424665	3.0561078749792463
VWA1	1.211385810546073	2.522698825345566	3.055961561304865
UBE2D1	1.5824243766840977	1.9307193501896414	3.0552173642757694
LIN37	2.1071624046545345	1.4498623733705023	3.055095485089518
DGKB	-2.1713589718446253	1.4067261104898525	-3.054507360940235
NDUFA3	2.228347383318056	1.370636092555415	3.054253350327144
ZFHX2	-2.120204573161293	1.4403032506018305	-3.0537375386650765
PHYHD1	2.1586532522816526	1.4129945950941787	3.0501653781564455
NR3C2	1.7060446171902477	1.787175361210855	3.049000904968816
RPS28	1.763431778222411	1.7284297993238777	3.0479680345543105
NEK8	-1.7229132257885758	1.7690760984692198	-3.0479646074790714
ELMO1	1.7110882741078586	1.778763941853359	3.043622123311155
SPRY4	2.2272847275333265	1.3659710297724925	3.0424064128652435
DDHD1	-1.3452956333204336	2.261342176346939	-3.0421737552828625
EIF2B3	1.9706905483074146	1.5425616951161991	3.0399117527465576
ANKRD42	-1.1690936105876428	2.5985130699552337	-3.037905027113144
PHF1	2.2510894925263565	1.3490981670089572	3.036940708140431
SLC6A13	2.280137186940917	1.3288901577012358	3.030051865934367
MOB1B	-1.125845136132287	2.6888112162802553	-3.027185029827064
COPS7A	1.7988601058342482	1.6826337849762218	3.0268227885226078
PRDM8	-1.5924809948518064	1.8992912483588054	-3.0245852166997595
TAF9B	-1.3533740387469306	2.2314829127704208	-3.020031042050869
UNC5B	-1.2498403358293242	2.4151334228632213	-3.0185311683039937
FRY	1.2581584338188627	2.3937863437277027	3.011762477121428
OSGEPL1	-1.6781385239799473	1.7942809603626895	-3.0110520024283662
COX15	-1.7605529671765998	1.707924539756267	-3.0068916161816244
CAST	1.1371555258941044	2.6438413374361693	3.0064587864527996
AQP11	-1.741423737583868	1.7249746461965316	-3.0039117956169745
ZNF618	-1.804943120786154	1.6632322200547618	-3.002039553857725
DUS3L	1.7386678875168944	1.7266316851804822	3.002039064592484
GABARAP	1.837297024587124	1.6331378863912027	3.0005593794070613
ZCCHC17	1.1823088304148976	2.5375149479514945	3.000126330272851
RGS17	-1.9955159620973577	1.5032999242131495	-2.999858994587088
VKORC1	1.7823231434053748	1.6827267677377977	2.9991628621667976
PTPN2	-1.0193042594591084	2.941185801558143	-2.997963215388867
ITPKB	2.195330021735765	1.3643827753040076	2.9952704677640503
HTR4	-2.0588581527411796	1.454776499062935	-2.995178455511995
DOCK11	-1.4499209651901848	2.0656354530320575	-2.9950081497913055
NDUFV2	2.1908811314665844	1.3665004889009353	2.993840137272922
RPS13	1.641467974179324	1.82327392071099	2.9928457490034623
NETO2	-2.126869357199084	1.406976580968465	-2.9924553763585644
FLNA	1.022675862663615	2.925948854007922	2.9922972683821674
NFKBIB	1.7632716470575025	1.6966688136131405	2.991688013490741
HNRNPA1	-1.3465352384755842	2.220611226118559	-2.9901312669231133
TCF12	-1.3252058044921704	2.2552020916897266	-2.9886069022101096
SLC25A25	-1.5694794975158508	1.9028025555484662	-2.9864095987540837
ZNF334	-1.612957813624871	1.8495347703858158	-2.9832215594646834
TAB3	-1.2606646253740643	2.3650947920459644	-2.981591339988776
CD27-AS1	1.6443587020104296	1.8091598361049113	2.974907719826873
SH3GLB2	1.2098672617898352	2.4576602648175165	2.97344269500445
EPSTI1	-1.3855283152988227	2.1457402084445816	-2.972983816075166
ZFAND2B	1.196721500525347	2.4832950838624894	2.971812619007136
LSS	1.1055584833751295	2.6879219647543104	2.971654930784474
NOP14	-1.6330836599990406	1.8194937455958373	-2.9713855054030134
DOHH	1.732959672342783	1.7134047273565218	2.9692612949103334
FAM43A	1.4912820680534984	1.9909546978299464	2.9690750391806704
SDHAF2	1.7122601557151271	1.7334867969341838	2.9681803728486424
SLC39A14	1.4324034562684527	2.0712862277458717	2.966917551544432
MRPS28	1.816525013777468	1.6322260047811976	2.9649793658231065
NLGN1	-1.7994229996809437	1.6470059019621186	-2.9636603006008935
SDCBP2	2.1853262790534047	1.3556562029437558	2.962551125654745
NUP188	-1.5089287694470956	1.9627690443521741	-2.961678678803178
SLC52A2	1.6773254542005736	1.7639688022255862	2.958749772388673
ZCCHC7	-1.0640136219940854	2.776849156219427	-2.9546053284402527
GLRX2	1.8778523785699481	1.57189828901767	2.9517929409018633
CA8	2.1215271733953305	1.391351821763906	2.9517906976252233
ST6GAL2	-2.231013611000545	1.3230622668641034	-2.9517699255750505
B3GAT3	1.4454768438775651	2.039901018451197	2.948629685973467
STEAP2	1.6104986496743194	1.8308123318819387	2.9485207883029543
SLC31A1	-1.2076985377583227	2.4393139571387494	-2.9459558991699355
TMEM80	-1.9083544749358938	1.543252524794229	-2.9450728616471835
ZDHHC1	1.918158375127936	1.5350068011752083	2.9443861515525684
XRCC3	-2.219296164762757	1.326580828788242	-2.9440757455775453
TRADD	1.8477275923058265	1.5927068969403473	2.942888479932472
MRPS2	1.4933497779590845	1.9697300754083773	2.941495970750431
SEC31B	1.5552365352881723	1.8907320888455768	2.9405356230143633
UBL7	1.6786757876413207	1.7506874157968235	2.938836576626481
SDF2L1	1.9143902651093694	1.535092828600471	2.9387667671119475
ZBED5-AS1	1.3213720179212292	2.222895149914374	2.9372714498696695
RRAGC	1.1767468178919114	2.4919275149828795	2.9323677736734015
ATP6AP1L	-1.5250309400927584	1.922273879857113	-2.9315271421142475
NECAB3	1.3879983257303217	2.1118057529354273	2.931182849342034
AMDHD2	1.4396493428812558	2.035445430837998	2.930327676976578
BDNF	-1.8929134015826279	1.5476302239904098	-2.929529991685771
PLEKHM1	1.8289442928207202	1.599982984087188	2.926279747356528
SYNDIG1	1.8540206501724323	1.5774720469784937	2.9246657501679048
BEAN1	-1.582646783458792	1.8465883715588776	-2.922497146620066
RPL8	1.4521770605489628	2.0112759986316	2.9207288676455168
SCAMP1-AS1	-1.505571034115315	1.9391957633525416	-2.919596970782724
DCUN1D1	-1.261550299432576	2.314085179226006	-2.919334850765054
MDN1	-1.5430278510073667	1.889968098689229	-2.91627341379292
GADD45G	1.8565434120862605	1.570639734780769	2.915960852368148
TRAF7	-1.4933542300071285	1.9523832515908712	-2.9155997873582993
ST3GAL4	1.9315780095953952	1.50846607952052	2.9137199074224154
LLPH	-1.2612170518284231	2.308233721939961	-2.911183729716066
SLC10A3	1.9371018671525726	1.502571247326085	2.9106335687251295
NXPE3	1.543158840686794	1.8860675882853226	2.910501872995316
SMC1A	-1.0573702842742156	2.751235488802853	-2.9090746509007834
NBEAL2	1.3985343982713765	2.0800075950010646	2.9089621702747066
PCDHGA10	-1.7951804093433306	1.6184785406393094	-2.9054609690982716
CXCL16	-1.963563722508122	1.479215480589698	-2.904533855458348
ACD	1.5792489323638006	1.8388414737513528	2.9039884342081015
RAPGEF3	1.9364421134037928	1.4993200926089392	2.9033465688004245
HAUS3	-1.1236592994716692	2.58354054355825	-2.9030193573313188
RCE1	1.672520753867747	1.7348339109550244	2.9015457205858293
ZRSR2	1.1587782713694539	2.4990507577985	2.8958457171862695
DYRK2	-1.1946677315280694	2.4212222708977342	-2.892556117898637
ANKRD36B	-1.992510411540054	1.451606949694352	-2.8923419607298957
GLIPR1L2	2.1485049563101364	1.344448578802929	2.888554435062212
SMURF2	-1.1395020067742332	2.533646509393138	-2.8870952819100117
KIF5C	-2.107009350344221	1.3696507430120555	-2.8858669222323106
RHNO1	-1.3534166533349694	2.1320101976432646	-2.885498106570374
FAS	1.6128881670392425	1.788301070387019	2.8843296355308348
COPA	-1.2855405007000393	2.2410934174102524	-2.881016353933138
GAS2	-1.678775794548224	1.7151972680867464	-2.879431656539271
TM9SF1	1.1636774209705587	2.4738772800771827	2.8787951330778765
CHEK2	-1.894641472276776	1.5192058630582221	-2.87835043307614
MED4	1.3979062829910818	2.0587552534529516	2.877946903942778
CNTNAP1	-1.3251908466893105	2.168742728072978	-2.873998012066315
SUMO1	-1.3799901305122564	2.081980341869784	-2.873112323700836
MTG2	1.558322260556508	1.8422335591430452	2.8707935643568514
CHMP7	1.3333934754067682	2.152188897119085	2.8697146332614762
PSME1	1.5567967863211092	1.8422975004683242	2.868082828176499
NQO1	1.363238606931522	2.1030062595650776	2.8668993236577673
CRNDE	-1.6328936229495186	1.7556009518058782	-2.8667095986479234
SPATA20	1.78933179822163	1.6012356305137159	2.8651418301236524
HAGH	1.1145502019477693	2.5701070938659147	2.8645133804956497
LRRC20	1.7341010578885987	1.6510436623965934	2.863076561582199
ANO6	-1.0027133444960472	2.8524795005334957	-2.860219260086356
MTIF3	1.318848017420093	2.168309881505162	2.8596711883754797
ANO5	1.087561628164792	2.6287688521809076	2.858948132946759
AP3S2	2.067919705115242	1.3816245963759612	2.857088727917743
LSG1	1.009236256643778	2.827194981251257	2.853307679680095
DERL1	1.3927859687232156	2.0473015860165016	2.8514529227485688
MAFK	1.5249090826904546	1.8686940264297212	2.849588493672078
C7orf31	-1.6325518498910547	1.742206735026788	-2.8442428281606373
DNTTIP1	1.3493266467086196	2.1063845129111196	2.84220075148533
CAPZA1	-1.0625586211836682	2.674379015930053	-2.8416844796891723
TRIM52	-2.0820762259438688	1.36482847902308	-2.841676928665085
ZSWIM4	-1.5086378403448764	1.8800898693850803	-2.836374720203388
TMEM161A	1.4707314120320942	1.9270360238592867	2.834152412407281
LPAR5	1.9346439193532388	1.4647597874729148	2.833788616147617
SLC7A1	-1.2739293647482433	2.222074444911562	-2.8307658860294915
ARHGEF4	-1.6372216448144292	1.7288904717011861	-2.8305769017826106
SMS	-1.3226885817745244	2.138361521402624	-2.828386368065251
FAM199X	-1.2094499671672623	2.335915726081251	-2.825173198214461
ATP6V1F	1.633159861782887	1.7294664884870437	2.824495251295635
GAL3ST4	2.0435823217256632	1.381824747444183	2.8238726255999618
KRBA1	1.296502740747209	2.1714574740027506	2.8153005664605772
CPLX1	2.0287804101133835	1.3874733010491802	2.814878652723926
SLC35E3	-2.0907058649593346	1.3457721502542799	-2.8136137274355577
TCEAL1	1.3059264282239185	2.1528072688377335	2.8114079072477502
SPAG16	-1.7690704795757717	1.5860881702890746	-2.8059017600627514
CDK2	-1.0943925473129987	2.5631656947885837	-2.8051094339049705
ZBTB39	-1.1664294505792807	2.4036974332853296	-2.803743476465834
NOP16	-1.923094238891412	1.4562223318283243	-2.8004527768840686
PKIG	1.5910993039314658	1.758939905690793	2.798648059601899
EDF1	1.5108530641174804	1.8506680613816908	2.796087511202885
SUCLG2	1.0803021887904138	2.5880461761953475	2.795871948834495
CAPNS1	1.6138094440271569	1.731013121056915	2.7935253224965737
TRIM21	1.6331864391939597	1.7101155602091944	2.7929375423882377
ZFP30	-1.3268156627187666	2.103467392258336	-2.7909134820665598
ADNP2	-1.21615257163832	2.292961416340988	-2.788590923150537
SNAP47	-1.730092349565991	1.61174176791211	-2.7884621021407066
CASQ1	1.4208594243104695	1.9620065451505204	2.7877354902359417
CHPF	1.2564545508366505	2.213905059737858	2.781671087427918
SQSTM1	-1.893139563326726	1.4686387441271365	-2.7803381107415586
NOP9	1.0200691482525495	2.7227971097594166	2.7774413286167916
ASIC1	-1.9997959475799032	1.3882613347161519	-2.7762393913472283
MRPL51	1.6414314666724157	1.6905007008905428	2.7748410448735106
SAMD13	-1.8266632099970983	1.5189950366207092	-2.7746923495632445
PLA1A	2.0890094139111146	1.3275170829126488	2.7731956833323452
SNRPB	1.3432960641675031	2.0636040058606224	2.772031139072867
KCNH3	-2.0791415851864463	1.3328256678266293	-2.771133271782242
GPKOW	1.454332996344751	1.9047244476574219	2.7701036131727195
MYD88	1.7290598851177645	1.6015546826037952	2.769183955512736
RORA	-1.3601594806312434	2.033235438213664	-2.7655244576417357
USP32	-1.173474235199423	2.35629650802674	-2.76505324265975
ADPGK	1.2576588546336598	2.1972066694324583	2.763336423271864
FOXO4	1.2057288056169397	2.291473061121337	2.7628950770892224
MGST2	1.6394861762023154	1.6833628655070896	2.759850147531191
ADCK1	2.0148127284971697	1.3683325646298765	2.7569338680334514
TGFBR1	-1.3734711971065827	2.003130385847049	-2.7512418890099175
DBN1	-1.0644224983924766	2.5835590655750886	-2.749998395323968
NEMP2	-1.3195884488254102	2.0830010497133684	-2.748704124092965
MCM3AP	-1.610010025136781	1.705050832347786	-2.7451489334477484
MAN2A2	1.3450952755574515	2.0388811558394595	2.742489410142773
FAM78A	-1.218870761224536	2.248935481906452	-2.7411617027761856
LIMK2	-1.339156223643702	2.0459615849126127	-2.739862189771658
PPP2R5B	1.6185509198685784	1.6909014364146633	2.7368100753160536
PARP9	1.5107914668639986	1.8101219725670055	2.734716830137261
FAM45A	-1.4053428998969426	1.945304804055597	-2.7338202945149463
CBWD3	-1.9690347353418116	1.3882020275748768	-2.733418011966864
JUP	1.4324754196207357	1.907486566523974	2.732427619802346
TP53I3	-1.402473566184193	1.9473785843673572	-2.7311469879284127
ZNF598	1.1385298853011026	2.3979819459576803	2.7301741098853123
RPS26	1.525394809463915	1.7875772080616272	2.726760994693203
SDC3	-1.2490288247251595	2.181326458213706	-2.72453962244456
DPM1	1.1344738718283631	2.401558573090344	2.724505452836402
HOOK3	-1.1877947537914377	2.2926730779258615	-2.7232250541192062
MRPL55	1.4880228424216548	1.828448061412227	2.7207724815629866
DTNBP1	1.0366275606973294	2.6243894311354428	2.720514414317786
SLC25A27	1.1698966633330572	2.3253427863907663	2.7204107669041515
ARHGEF40	-1.8820147311939717	1.4447102882603455	-2.7189660448134596
CLEC11A	1.7736596237199231	1.532790618014038	2.718648830788207
GPR108	1.494594276267448	1.816950672834678	2.7156040758789985
CD55	1.2285969718449976	2.209081163799046	2.7140704284033315
BOLA1	1.7533856124730227	1.5472756053408774	2.712970784935181
DCP1B	-1.2449559836165658	2.179042875708031	-2.7128124666697615
MUT	1.404941477515273	1.9296328339573936	2.7110212048020843
EFHC2	1.760720743277782	1.5394534215646634	2.710547572658859
EGR3	2.001688073958856	1.3539520373735847	2.7101896459229997
XIAP	-1.022601682609415	2.649658919390156	-2.709545669309418
CCDC9	1.1728084997152435	2.30976103255512	2.708907371291702
CCNT2-AS1	-1.6331560035803983	1.6581227054121783	-2.707973051016871
RCC2	-1.1407642141455234	2.3722537272924216	-2.706182158968528
CA3	1.4212270917522891	1.904029405517381	2.7060581746143075
FNTB	1.5756250016545994	1.716387153520676	2.7043825116059486
DPH2	1.361813729117463	1.9828330486642274	2.7002492682187795
ZNF569	-1.316197071949834	2.050548616588106	-2.6989260850440475
PHLPP2	-1.140035653603077	2.3670488466530535	-2.698520079004523
COMMD5	1.6147627347823557	1.6706825806046741	2.6977559728104468
FBXO22	-1.192193201780306	2.26187749718462	-2.6965949754033574
URGCP	1.3283964055660402	2.027834251383436	2.6937677306214587
MRPS34	1.4494490844133407	1.8581432897925592	2.6932840900986177
SCAMP5	-1.2123135856885339	2.2195739058908344	-2.690819600551222
PABPC5	-1.9827578668511905	1.3569177296795334	-2.690439303191952
TIMM17B	-1.701113353494409	1.5808174194951983	-2.6891496217398547
DANCR	1.3787541471763836	1.950029045375714	2.68861063342617
MIR133A1HG	-1.5219520233229902	1.7664159224699767	-2.688400287233127
DEAF1	-1.0559541315260794	2.5439323550916186	-2.686275880681864
LRRC34	-1.6704280374792262	1.6071175041333163	-2.684574138427928
PTGER3	-1.9855282371867682	1.3504083374377291	-2.681273885715049
TIRAP	-1.6430809271011004	1.6314486163338147	-2.6806021050435715
WDR66	-1.871514027921331	1.4320198993174922	-2.6800453298351785
C2CD4C	1.810594849002717	1.4778914176470572	2.675862588177085
TMEM115	1.2497878872743369	2.1391994759281814	2.6735455934786505
LINC00886	1.8904079772487357	1.4141976594616281	2.6734105368527525
UBR4	-1.4960197776505546	1.7864321051839858	-2.6725377607851586
PPP1R35	1.316570501025518	2.0272602392745065	2.6690310289307484
AIMP2	-1.9009787284737751	1.4037776764915042	-2.66855150251669
PPP1R3F	1.659009008799427	1.6068169785387052	2.6657238428875876
DENND1B	-1.193537242657796	2.230091496478468	-2.6616972555815086
AXIN1	1.0361112107093007	2.5680695557851845	2.6608056566302833
HSPE1	1.5883037412955485	1.674112598006328	2.6589993027634615
IFT80	-1.1610178612655802	2.286819926903577	-2.655038780633101
MAGED1	-1.427134521350351	1.8599254373582197	-2.654363798791565
RPS27A	1.4023036139312108	1.8880796441197163	2.6476609083390326
GYPC	1.8449472654357701	1.4349031693411005	2.647320678440983
SETD5	-1.3801344368330564	1.91755209341399	-2.6464796785419655
BOLA3	1.795181432654929	1.4728623256347273	2.6440550998364203
CCDC85A	1.2374375554630168	2.1345954398091256	2.6414285629399075
ECHDC1	-1.1273356397934327	2.3408734554109967	-2.6389500745312193
NUDT22	1.3092319405812063	2.015619875198956	2.638913920680778
C1orf43	1.2671315103622631	2.082543704984358	2.6388567502922524
THSD7A	-1.881732623473048	1.4021513372356125	-2.6384739143226117
CASP3	-1.2380567013948944	2.1292968817752618	-2.636190273741115
HDLBP	-1.173019942714761	2.2468126608578203	-2.63555605873024
KLHL13	-1.2985404055424803	2.02937940177911	-2.6352311513858018
HMGN5	-1.6370850669188302	1.6092089237938147	-2.634411898695376
CCDC57	-1.3356557050818227	1.971860259063199	-2.633726404641883
CLK3	-1.1464878359375321	2.2957356980277956	-2.632033052316427
POU2F1	-1.262070927877833	2.0841120043643735	-2.630297171149475
IKBKG	-1.6039066669894568	1.6396883457738551	-2.6299070695716
ASH1L	-1.258856895323183	2.0886392243050906	-2.6292978893589276
PSMD14	1.3670397455218235	1.9226136604779964	2.628289289156622
WDR89	-1.0282976834618955	2.550634074188609	-2.6228111098471234
ARHGEF37	1.880096438996639	1.394450674283656	2.621701747077164
ARHGAP32	-1.336214306077364	1.9609672672187466	-2.6202725162071223
ACTN2	1.2612848209629928	2.076914059734848	2.6195801779881904
GCH1	1.9442945879930607	1.3464053833410479	2.6178087000747214
INSIG2	-1.2519231116422267	2.089511421689265	-2.6159076408531976
ATF3	1.901832959216837	1.3714425510399482	2.608254645240193
SUOX	1.3815591797860307	1.8872681733670722	2.6073726696332926
C1orf123	1.2499751701501842	2.0852102475192837	2.6064610339418244
NICN1	1.9489057185474954	1.337220111993573	2.6061159232209965
PDE10A	-1.3095271154084467	1.9901041727670197	-2.606095376725908
ZNF160	-1.1576741454514008	2.2488894518183544	-2.6034811743484827
DUSP23	1.7978919864160754	1.4461920048915913	2.6000970164135895
PQLC3	1.5053298915321647	1.727196024838651	2.5999998047251527
TGFBR3L	-1.8361357178353372	1.4158672408531527	-2.599724412643442
ADAL	-1.5208778433698669	1.709118884581689	-2.5993610432453114
SPRED2	1.8098546552641432	1.4361387236583594	2.599202354618187
EXT1	-1.3473324049111637	1.9282460848664433	-2.597988434783641
NUDT9	1.3209504840179869	1.9639317518239268	2.594256598150109
ACTB	1.5478288486201868	1.6755044321856212	2.5933940961278896
ACBD5	1.0469597882716501	2.475613358917166	2.5918676380943846
MARK4	-1.3204173943255195	1.9628746822440575	-2.5918138733162306
PSMD6-AS2	-1.8428399844859096	1.405528523245938	-2.590164161973048
C2CD2L	1.4792005798596706	1.7508505710251239	2.5898591799079984
STK40	1.0457735302880204	2.468342210044395	2.5813269469570614
RAB33A	-1.5609798993691775	1.6528546527010943	-2.580072889445231
TMEM87A	-1.1689320937028846	2.206446485320917	-2.5791861097295508
MPG	1.16241348824852	2.2167451806278473	2.5767744979717113
BRSK2	-1.5682499561584022	1.6425976629598893	-2.5760037129227404
FOXO3B	-1.9604997784372242	1.313507560865992	-2.5751312820533965
SP2	1.273511801662795	2.021223489054498	2.574051967108954
CEBPZOS	-1.9348429427361904	1.3298318250161276	-2.573015721658443
FDX1	1.2250101607807267	2.0991638809874877	2.5714970833535764
TGOLN2	1.080734657816043	2.377468368534079	2.5694124637361444
HMBS	1.5901580833354447	1.6149754200745883	2.568066218619662
RPS6KL1	1.6935806137564606	1.5156863748211735	2.5669370609319477
SNX21	-1.9055404070922108	1.3463723518642476	-2.565566919469096
CYB561A3	-1.8662023642211076	1.374230817309812	-2.564592800249076
B4GALT4	-1.2323692448055477	2.076663733070267	-2.5592165164388745
RAB35	1.0207512766063598	2.5053733689330833	2.5573630647140213
N4BP2L2	-1.3352974684757206	1.9138155526761949	-2.555513062617985
C1GALT1C1	1.3288382198820206	1.9221191141278438	2.55418534201885
ATG4A	1.2175019023679279	2.093232209994304	2.548514197765887
RAD51-AS1	1.409627899131534	1.8076561294778555	2.54812251214811
FRMD4A	-1.7933031027770066	1.4197628611682416	-2.546065144140568
CTBS	-1.2289676402127836	2.0709084285184174	-2.5450794444930436
RPL13A	1.4832322013035362	1.7152478452716893	2.544110837323475
ANKHD1	1.8138187576082905	1.402540829137064	2.543954864200291
MED10	1.7254405606248673	1.472780137729771	2.541194586521625
FBRS	1.1624251118257525	2.1849515679089064	2.5398425706603636
UNC13B	-1.1940740053526626	2.1265692033681924	-2.5392810063254787
ZNF461	-1.324312142684746	1.9152832860924274	-2.5364329124533436
GLI2	-1.6392705565401042	1.5470391441148603	-2.5360157187624934
PLGRKT	1.9173810720735702	1.3212202340914085	2.533282668887478
NUDT14	1.8580259253990952	1.3628189418029917	2.5321529254949193
NUAK2	-1.6586464259635134	1.5261540325340588	-2.53134993153242
FOCAD	-1.2603078185424554	2.0062438293269786	-2.528484784003347
CDK9	1.2567155244231742	2.0079884229268687	2.5234702239542024
SUPV3L1	1.6382808192504945	1.5390453469912573	2.5213884719324984
CCS	1.643849060258842	1.533254405876198	2.5204388142373175
SPON1	-1.3162226073459413	1.9130389659858829	-2.5179851357643224
